Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Loc_Coimbatore,Loc_Hyderabad,Loc_Kochi,Loc_Mumbai,Loc_Otros,Loc_Pune,Fuel_Diesel,Fuel_Electric,Fuel_Petrol,Trans_Automatic,Trans_Manual,Own_First,Own_Fourth & Above,Own_Second,Own_Third,Brand_FORD,Brand_HONDA,Brand_HYUNDAI,Brand_MARUTI,Brand_MERCEDES-BENZ,Brand_Otros,Brand_TOYOTA,Brand_VOLKSWAGEN
2014.0,26000.0,26.0,1498.0,98.6,5.0,5.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2016.0,27833.0,17.30400000000001,2987.0,165.0,5.0,49.24,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2016.0,51639.0,22.74,796.0,47.3,5.0,3.04,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,21000.0,18.6,1197.0,81.83,5.0,4.9,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2013.0,90000.0,22.7,1498.0,89.84,5.0,6.25,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2015.0,36255.0,19.59,1995.0,184.0,5.0,33.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2011.0,58000.0,11.7,2993.0,245.0,5.0,27.0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2014.0,48997.0,18.0,1198.0,86.7,5.0,5.21,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2014.0,31130.0,15.85,1499.0,110.4,5.0,5.75,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2012.0,75668.0,14.74,2993.0,270.9,5.0,16.58,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,12000.0,14.53,1798.0,138.0,5.0,11.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2014.0,90000.0,20.36,1197.0,78.9,5.0,2.8,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2019.0,17320.0,15.8,2148.0,170.0,5.0,37.99,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2011.0,85000.0,20.0,1968.0,108.5,5.0,3.65,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2007.0,130000.0,13.1,2499.0,141.0,7.0,6.0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2013.0,60328.0,15.6,1196.0,70.0,5.0,4.54,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2015.0,34327.0,18.0,1198.0,86.7,5.0,5.4,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2014.0,75000.0,19.1,1405.0,70.0,5.0,3.3,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2012.0,86000.0,14.7,1985.0,163.0,5.0,18.25,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2017.0,12000.0,22.7,799.0,53.0,5.0,3.1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,57759.0,21.1,814.0,55.2,5.0,3.84,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,24300.0,22.74,796.0,47.3,5.0,2.44,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2011.0,66000.0,16.47,1198.0,73.9,5.0,3.6,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2015.0,75915.0,20.36,1197.0,78.9,5.0,3.9,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2013.0,107000.0,16.95,1498.0,97.7,5.0,2.9,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2008.0,86000.0,14.53,1798.0,138.1,5.0,3.5,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2009.0,160000.0,18.1,1493.0,110.0,5.0,3.5,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2019.0,3000.0,24.7,796.0,47.3,5.0,3.5,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,72495.0,21.9,1396.0,88.76,5.0,7.0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,33000.0,19.08,1582.0,126.2,5.0,8.7,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,60000.0,12.07,2967.0,241.4,7.0,45.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,80103.0,25.0,1396.0,69.0,5.0,1.8,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2007.0,42100.0,18.0,995.0,62.0,5.0,0.99,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2018.0,4500.0,18.9,1197.0,81.86,5.0,4.8,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,97000.0,12.55,2982.0,169.0,7.0,17.95,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2017.0,51223.0,18.9,1197.0,81.86,5.0,5.66,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2009.0,64000.0,17.0,1497.0,118.0,5.0,3.1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2016.0,56911.0,18.6,1197.0,81.86,5.0,6.54,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,147848.0,12.8,2494.0,102.0,8.0,13.2,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2018.0,21290.0,13.0,4951.0,395.0,4.0,56.8,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2019.0,14076.0,11.36,2755.0,171.5,7.0,19.4,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
2007.0,75180.0,18.2,1061.0,64.0,5.0,1.65,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,92000.0,22.9,1248.0,74.0,5.0,4.35,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2015.0,57266.0,20.5,1248.0,91.72,5.0,6.5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2007.0,64000.0,18.2,998.0,67.1,5.0,1.11,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,41000.0,19.87,1461.0,83.8,5.0,5.5,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2012.0,45999.0,10.5,2835.0,107.2,6.0,11.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,50000.0,23.1,998.0,67.04,5.0,3.9,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,70000.0,17.88,1405.0,48.21,5.0,1.8,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,37540.0,18.6,1197.0,81.86,5.0,6.22,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,44000.0,23.1,998.0,67.04,5.0,4.3,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2017.0,22500.0,18.9,1197.0,81.86,5.0,5.99,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2017.0,17431.0,18.6,1197.0,81.83,5.0,6.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,61566.0,17.1,1591.0,121.3,5.0,5.85,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,61730.0,12.39,2179.0,147.51,5.0,19.94,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2009.0,68000.0,16.1,1298.0,88.2,5.0,2.9,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,29000.0,18.0,1198.0,86.7,5.0,4.25,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2010.0,156210.0,21.43,1364.0,87.2,5.0,5.99,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2013.0,46500.0,27.4,1498.0,98.6,5.0,3.3,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2009.0,52830.0,16.77,2967.0,241.38,5.0,8.08,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2017.0,39867.0,22.5,998.0,67.04,5.0,4.5,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,58972.0,24.2,1498.0,98.6,7.0,6.5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2006.0,66000.0,10.1,2354.0,152.0,5.0,3.9,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2013.0,52000.0,17.1,1591.0,121.3,5.0,5.25,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,58000.0,11.72,2199.0,194.3,7.0,17.0,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2012.0,58000.0,16.95,1197.0,78.9,5.0,3.5,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2008.0,75000.0,17.7,1399.0,68.0,5.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2015.0,41008.0,20.36,1197.0,78.9,5.0,4.87,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2014.0,65000.0,24.4,1120.0,71.0,5.0,6.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,19000.0,18.19,1968.0,174.5,5.0,15.5,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2008.0,74000.0,16.6,1388.0,68.0,5.0,1.6,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2017.0,33000.0,21.4,1197.0,83.1,5.0,7.25,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2010.0,95000.0,17.0,1896.0,105.0,5.0,3.25,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2012.0,34000.0,20.64,1498.0,108.5,5.0,3.4,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2014.0,102865.0,12.07,2967.0,241.4,7.0,30.5,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,52378.0,17.0,1591.0,121.3,5.0,7.97,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2012.0,38000.0,14.84,2143.0,170.0,5.0,13.51,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2015.0,60334.0,25.8,1498.0,98.6,5.0,5.43,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2010.0,107000.0,16.6,1388.0,68.0,5.0,2.6,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2013.0,445000.0,18.5,1197.0,82.9,5.0,4.45,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2017.0,2196.0,22.74,796.0,47.3,5.0,2.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2010.0,24000.0,10.6,2996.0,258.0,5.0,8.75,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,44846.0,14.6,1368.0,88.7,5.0,5.41,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2018.0,64035.0,28.4,1248.0,73.75,5.0,8.55,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,45600.0,15.1,2179.0,140.0,7.0,8.25,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,102001.0,11.1,2400.0,200.0,7.0,23.58,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,47439.0,20.36,1197.0,78.9,5.0,4.49,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2010.0,193254.0,11.5,2982.0,171.0,7.0,12.99,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2016.0,29000.0,21.9,624.0,37.48,4.0,2.8,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,51681.0,19.98,1461.0,108.5,8.0,8.43,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,50000.0,12.07,2967.0,241.4,7.0,47.5,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,42666.0,18.0,1497.0,117.3,5.0,8.95,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2013.0,65000.0,19.01,1461.0,108.45,5.0,5.5,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2014.0,18776.0,17.8,1198.0,86.7,5.0,4.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2016.0,6714.0,18.0,1198.0,86.7,5.0,4.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2009.0,40000.0,12.05,1995.0,154.0,5.0,9.5,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2011.0,88539.0,23.2,1248.0,73.94,5.0,3.77,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2012.0,65055.0,17.0,1497.0,118.0,5.0,4.25,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2014.0,23000.0,18.88,1995.0,184.0,5.0,19.9,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2009.0,60000.0,15.0,1896.0,105.0,5.0,4.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2013.0,59350.0,19.1,1197.0,85.8,5.0,4.16,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,19000.0,16.36,2179.0,187.7,5.0,38.0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2016.0,45560.0,16.9,1197.0,82.0,5.0,6.34,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2009.0,118000.0,12.8,2494.0,102.0,8.0,4.5,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2016.0,55000.0,15.1,1196.0,73.0,7.0,3.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2012.0,60000.0,15.2,1968.0,140.8,5.0,10.2,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2007.0,145000.0,12.8,2494.0,102.0,8.0,5.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2008.0,46810.0,9.8,1995.0,163.5,5.0,3.95,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,62767.0,20.34,1498.0,103.2,5.0,9.75,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2018.0,18553.0,18.6,1197.0,81.86,5.0,7.93,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2011.0,143143.0,17.8,1399.0,67.0,5.0,2.1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2015.0,53497.0,13.5,2477.0,175.56,7.0,16.42,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2011.0,148000.0,14.66,2199.0,194.3,7.0,8.9,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2012.0,95000.0,15.1,2179.0,140.0,7.0,7.21,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,100000.0,12.8,2494.0,102.0,8.0,13.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2016.0,29000.0,11.57,2987.0,254.79,5.0,65.0,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2014.0,87000.0,12.05,2179.0,120.0,7.0,7.4,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,56838.0,16.8,1497.0,118.0,5.0,5.15,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2013.0,100000.0,12.0,2987.0,224.0,7.0,32.0,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2011.0,125000.0,17.0,1497.0,118.0,5.0,3.25,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2017.0,17000.0,22.5,998.0,67.0,5.0,3.95,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,70000.0,15.4,1193.0,65.0,5.0,1.5,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2010.0,50000.0,17.0,1197.0,80.0,5.0,3.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2010.0,39800.0,16.0,1198.0,90.0,5.0,1.99,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2010.0,60000.0,19.0,998.0,66.1,5.0,1.35,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2009.0,58000.0,16.07,1995.0,181.0,5.0,13.5,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,110009.0,17.67,1968.0,138.08,5.0,6.99,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,85000.0,19.01,1461.0,108.5,5.0,8.5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,84000.0,22.07,1199.0,73.9,5.0,2.89,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2011.0,51000.0,22.69,1995.0,190.0,5.0,10.5,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,68880.0,16.95,1498.0,97.7,5.0,3.97,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2017.0,5500.0,24.07,998.0,67.1,5.0,4.25,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,40052.0,21.1,1197.0,85.8,5.0,6.17,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,47293.0,14.16,1968.0,174.3,5.0,38.72,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,79663.0,16.8,1493.0,110.0,5.0,6.5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2013.0,63000.0,25.8,1498.0,98.6,5.0,4.25,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2014.0,45000.0,26.0,1498.0,98.6,5.0,4.75,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2014.0,56501.0,12.9,2755.0,174.5,7.0,17.71,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
2015.0,58000.0,20.34,1498.0,103.2,5.0,5.85,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2011.0,51602.0,22.48,1995.0,190.0,5.0,17.27,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2007.0,74199.0,16.07,1995.0,181.0,5.0,9.25,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2017.0,25000.0,13.0,1591.0,121.3,5.0,12.75,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,70000.0,21.76,1995.0,190.0,5.0,27.0,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2013.0,25000.0,14.84,2143.0,167.62,5.0,21.0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2017.0,22000.0,26.59,1248.0,74.0,5.0,7.95,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,47020.0,23.1,998.0,67.04,5.0,4.5,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2017.0,8000.0,19.59,1995.0,187.74,5.0,33.75,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,73000.0,11.33,4134.0,335.2,7.0,17.51,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2017.0,36973.0,18.2,1199.0,88.7,5.0,6.8,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2014.0,42083.0,25.4,624.0,37.48,4.0,1.68,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,61000.0,24.7,796.0,47.3,5.0,2.9,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,43628.0,22.5,998.0,67.04,5.0,3.16,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,60000.0,24.4,1120.0,71.0,5.0,3.9,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2010.0,54000.0,17.8,1199.0,76.8,5.0,1.95,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2015.0,27001.0,16.36,2179.0,187.7,5.0,26.52,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,52000.0,18.33,1968.0,167.7,5.0,9.0,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2012.0,80000.0,21.27,1396.0,88.76,5.0,4.5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2008.0,160000.0,10.5,2835.0,107.2,6.0,8.75,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2018.0,3300.0,24.3,1248.0,88.5,5.0,11.5,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,35027.0,24.07,998.0,67.1,5.0,3.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,26568.0,21.1,814.0,55.2,5.0,3.79,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,59000.0,28.09,1248.0,88.5,5.0,6.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,51000.0,19.67,1582.0,126.2,5.0,13.25,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2012.0,56400.0,17.2,1968.0,138.1,5.0,8.0,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,80000.0,20.14,1498.0,88.8,5.0,5.8,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2012.0,72000.0,18.48,1998.2,182.67260000000002,5.286452057152694,13.85,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2013.0,107000.0,12.99,2494.0,100.6,7.0,13.5,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2014.0,100000.0,14.21,2143.0,203.0,5.0,25.0,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2016.0,59998.0,20.14,1498.0,88.8,5.0,5.49,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2013.0,105000.0,17.32,1968.0,150.0,5.0,19.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2011.0,36000.0,18.5,1197.0,80.0,5.0,2.5,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,24350.0,19.81,1086.0,68.05,5.0,3.0,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2018.0,28973.0,24.7,1047.0,69.0,5.0,6.64,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2017.0,8243.0,21.1,814.0,55.2,5.0,3.21,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2009.0,136642.0,17.92,1086.0,62.1,5.0,1.55,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2011.0,60000.0,17.92,1086.0,62.1,5.0,2.59,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2008.0,100000.0,12.7,2609.0,120.0,8.0,4.0,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2010.0,48689.0,17.4,1497.0,117.3,5.0,3.87,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
